player_id,season,whiff_pct,n_pitches
669461,2023,20.97551440329218,972.0
669467,2023,18.39294755877034,1106.0
669618,2023,32.7,90.0
669674,2023,19.668619246861923,717.0
669684,2023,22.108051948051948,770.0
669711,2023,23.866666666666664,207.0
669713,2023,24.48002853067047,1402.0
669721,2023,24.1,114.0
669796,2023,28.98664343786295,861.0
669854,2023,31.68905472636816,804.0
669923,2023,22.531335740072205,2770.0
669947,2023,21.082449856733522,1396.0
669952,2023,25.057711442786072,201.0
670046,2023,22.093150684931505,438.0
670059,2023,23.616361679224973,929.0
670102,2023,24.283514099783083,461.0
670124,2023,22.459999999999997,340.0
670167,2023,23.766137566137566,756.0
670174,2023,26.918292682926825,1312.0
670241,2023,24.258156028368795,282.0
670280,2023,33.443206521739135,1104.0
670329,2023,11.0,148.0
670912,2023,25.153468815697273,2854.0
670950,2023,35.94728624535316,1345.0
670970,2023,18.4,93.0
670990,2023,21.331059506531204,689.0
671096,2023,25.694397463002115,1892.0
671106,2023,23.730370014416145,2081.0
671111,2023,18.945454545454545,275.0
671131,2023,21.1,159.0
671212,2023,21.7,135.0
671345,2023,18.702681992337162,1044.0
671737,2023,25.336428571428574,1820.0
672282,2023,26.79801633605601,2571.0
672335,2023,19.887545787545786,819.0
672391,2023,20.811475409836067,366.0
672578,2023,30.71032,1250.0
672582,2023,20.052050919377653,707.0
672710,2023,26.27773689052438,1087.0
672715,2023,16.694328358208956,335.0
672730,2023,17.1,76.0
672851,2023,22.525541125541128,924.0
673540,2023,29.996910441924125,2557.0
674003,2023,23.757303370786516,801.0
674072,2023,21.62043165467626,1390.0
674285,2023,11.8,118.0
674370,2023,20.46007281553398,824.0
674444,2023,21.4,103.0
675540,2023,21.45979094076655,1435.0
675627,2023,26.741071428571427,1008.0
675911,2023,38.8353017102291,3099.0
675916,2023,31.19330601092896,732.0
675989,2023,22.721485411140584,377.0
676092,2023,9.5,172.0
676130,2023,28.876687116564415,652.0
676206,2023,14.7,148.0
676254,2023,29.63452157598499,1066.0
676265,2023,26.189465648854966,655.0
676272,2023,27.591474062660502,1947.0
676395,2023,24.788122605363988,522.0
676440,2023,26.07081360309944,2323.0
676477,2023,28.37271922054916,1129.0
676534,2023,21.853246753246754,462.0
676596,2023,17.554495159059474,723.0
676664,2023,24.75020964360587,2862.0
676680,2023,25.075899280575538,834.0
676684,2023,24.239894319682957,757.0
676710,2023,26.250810295519543,2098.0
676714,2023,35.970666666666666,225.0
676760,2023,28.880303030303033,792.0
